,0,1,2,3,4,5,6,7,8,9
211_60_9_0,0.9977187514305115,0.9805717468261719,0.9993104338645935,0.9500831365585327,0.9998778700828552,0.9999091625213623,0.9904826283454895,0.9889001250267029,0.5277090668678284,0.9998863935470581
211_60_9_1,0.9973181486129761,0.9848349094390869,0.9993403553962708,0.9573686122894287,0.9998884797096252,0.9999167323112488,0.9826539158821106,0.9873890280723572,0.5138521790504456,0.9998869895935059
211_60_9_2,0.9979219436645508,0.9785181879997253,0.9993115663528442,0.9302365779876709,0.999866247177124,0.9999055862426758,0.9824872016906738,0.9888777732849121,0.5621964335441589,0.9998841285705566
211_60_6_0,0.9985623955726624,0.990090548992157,0.9996553659439087,0.9746993780136108,0.9999398589134216,0.9999545812606812,0.9948320388793945,0.9921818971633911,0.7408014535903931,0.9999348521232605
211_60_6_1,0.9987149834632874,0.9914765954017639,0.9996238946914673,0.9669933915138245,0.9999322295188904,0.9999608993530273,0.9914820790290833,0.9934099912643433,0.7554954886436462,0.9999389052391052
211_60_6_2,0.9985632300376892,0.990596354007721,0.9995914697647095,0.9710407257080078,0.9999430775642395,0.9999639391899109,0.9925691485404968,0.9924114942550659,0.756918728351593,0.9999392032623291
211_60_3_0,0.9994997382164001,0.9968236088752747,0.9998642802238464,0.9915398359298706,0.9999790787696838,0.9999873042106628,0.997677743434906,0.9965066909790039,0.9004883170127869,0.9999746680259705
211_60_3_1,0.9995240569114685,0.9968671202659607,0.9998620748519897,0.9885151982307434,0.9999781250953674,0.9999836683273315,0.9977660179138184,0.9967026710510254,0.8998757004737854,0.9999707341194153
211_60_3_2,0.999397873878479,0.9970957636833191,0.9998424053192139,0.9883377552032471,0.9999806880950928,0.999985933303833,0.9976226687431335,0.9967257380485535,0.9089246988296509,0.9999731183052063
211_60_2_0,0.9997665286064148,0.9988358616828918,0.9999323487281799,0.9950829744338989,0.9999926686286926,0.9999936819076538,0.9988637566566467,0.9979958534240723,0.9462026357650757,0.9999846816062927
211_60_2_1,0.9996985197067261,0.9984219670295715,0.9999197721481323,0.9937273859977722,0.9999892115592957,0.9999926090240479,0.998715341091156,0.9980576038360596,0.9463937282562256,0.9999834895133972
211_60_2_2,0.9997665286064148,0.9986850619316101,0.9999260306358337,0.993503212928772,0.9999914765357971,0.9999939203262329,0.9988248348236084,0.9980095624923706,0.9502024054527283,0.9999856352806091
211_60_1_0,0.9998756051063538,0.9992581009864807,0.9999759793281555,0.9985311031341553,0.9999955296516418,0.9999973177909851,0.9995081424713135,0.9994499087333679,0.9864596724510193,0.9999961853027344
211_60_1_1,0.9999035596847534,0.9993987679481506,0.999974250793457,0.9979616403579712,0.9999956488609314,0.9999966025352478,0.9994887113571167,0.9991741180419922,0.9807541966438293,0.9999931454658508
211_60_1_2,0.9999148845672607,0.9994603395462036,0.9999788999557495,0.9981002807617188,0.9999973773956299,0.9999978542327881,0.9995433688163757,0.999215304851532,0.9818253517150879,0.999994695186615
211_48_12_0,0.9967344403266907,0.9636567831039429,0.9992283582687378,0.9536877870559692,0.9998539090156555,0.9998831152915955,0.9876724481582642,0.9885863065719604,0.2381141185760498,0.9998641610145569
211_48_12_1,0.9902933239936829,0.9471415281295776,0.9985907673835754,0.9149996042251587,0.99974524974823,0.9997954368591309,0.9708432555198669,0.9813327193260193,0.052416086196899414,0.9997649192810059
211_48_12_2,0.9942616820335388,0.9530332684516907,0.9989197254180908,0.9139847755432129,0.9998003840446472,0.9998558759689331,0.9719445705413818,0.9868263602256775,0.3228150010108948,0.9998295307159424
211_48_9_0,0.9978485703468323,0.978829026222229,0.9994316697120667,0.9591894149780273,0.9999056458473206,0.9999265074729919,0.9882349967956543,0.9893661141395569,0.4510565996170044,0.9998800754547119
211_48_9_1,0.9806114435195923,0.9510940313339233,0.9985658526420593,0.9038926362991333,0.9997201561927795,0.9997670650482178,0.9686685800552368,0.9827621579170227,0.3210897445678711,0.9997768998146057
